time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed
23.1,car_1,84.39199355138672,40.91630124524669,20.098933635086773,20.427992393956227,car_2,-0.12824747796633124,0.12561240836199317,-0.12824747796633124,0.12561240836199317,-0.12824747796631897,0,bottom,0,304.10072652637837,64.5927265263784,car_0,0.12148785173127408
23.2,car_1,84.37304576035669,42.9574069131216,20.093835897216504,20.43855164570725,car_2,-0.050977378702700776,0.13454942643421197,-0.050977378702700776,0.13454942643421197,-0.050977378702690146,0,right,0,306.11011011610003,1.472110116100049,car_0,0.10559251751021037
23.3,car_1,84.24216448371541,45.041502606896074,20.125672715217206,20.44198503330583,car_2,0.31836818000702427,0.12374099624564949,0.31836818000702427,0.12374099624564949,0.3183681800070204,0,right,0,308.12267738762176,3.48467738762177,car_0,0.03433387598579074
23.4,car_1,84.01256659925198,47.11964446111649,20.152078924100746,20.4417786481348,car_2,0.26406208883539267,0.05662755312735923,0.26406208883539267,0.05662755312735923,0.26406208883539506,0,right,0,310.1378852800318,5.499885280031844,car_0,-0.0020638517103037657
23.5,car_1,83.67845158927011,49.1859106394865,20.173205628250688,20.440063966564576,car_2,0.2112670414994378,0.01921113865173063,0.2112670414994378,0.01921113865173063,0.21126704149942555,0,right,0,312.1552058428569,7.517205842856913,car_0,-0.017146815702218987
23.6,car_1,83.25159913503465,51.238151215240656,20.203616452237675,20.43368397915379,car_2,0.30410823986987334,0.0010543067032160458,0.30410823986987334,0.0010543067032160458,0.3041082398698691,0,right,0,314.1755674880807,9.537567488080681,car_0,-0.06379987410782917
23.7,car_1,82.73640235369578,53.26919101316155,20.194037214540085,20.428509016799545,car_2,-0.09579237697590623,-0.04814654385433936,-0.09579237697590623,-0.04814654385433936,-0.0957923769759006,0,right,0,316.1949712095347,11.556971209534689,car_0,-0.051749623542505674
23.8,car_1,82.10071122438072,55.270932248723156,20.24192134738051,20.422627550170056,car_2,0.47884132840425453,-0.03605519479174779,0.47884132840425453,-0.03605519479174779,0.47884132840426474,0,right,0,318.2191633442727,13.58116334427274,car_0,-0.05881466629488585
23.9,car_1,81.37379289796199,57.235066821971046,20.185706535495314,20.419403833270458,car_2,-0.5621481188519868,-0.05411676008797017,-0.5621481188519868,-0.05411676008797017,-0.5621481188519795,0,right,0,320.23773399782226,15.599733997822272,car_0,-0.03223716899598372
24.0,car_1,80.55522877295756,59.16075850524936,20.16755018271986,20.421460983429498,car_2,-0.1815635277545249,-0.01828748167542238,-0.1815635277545249,-0.01828748167542238,-0.1815635277545269,0,right,0,322.2544890160942,17.616489016094256,car_0,0.02057150159041754
24.1,car_1,79.64796181422882,61.04407637154238,20.148589108483147,20.428366400419872,car_2,-0.1896107423671461,0.03247078516955648,-0.1896107423671461,0.03247078516955648,-0.1896107423671367,0,right,0,324.26934792694254,19.63134792694257,car_0,0.06905416990377589
24.2,car_1,78.64995705096825,62.88198247920031,20.15613723199054,20.435384166018633,car_2,0.07548123507393427,0.07954637193781644,0.07548123507393427,0.07954637193781644,0.07548123507394422,0,right,0,326.2849616501416,21.646961650141623,car_0,0.07017765598757109
24.3,car_1,77.55179033552498,64.66726738261976,20.199811144600833,20.438001546523324,car_2,0.4367391261029069,0.07993355898704824,0.4367391261029069,0.07993355898704824,0.4367391261029141,0,right,0,328.30494276460166,23.666942764601707,car_0,0.026173805046905585
24.4,car_1,76.37832220606005,66.40064248664945,20.175907209679004,20.44667376301452,car_2,-0.23903934921828401,0.03283063428700128,-0.23903934921828401,0.03283063428700128,-0.23903934921829517,0,right,0,330.3225334855696,25.684533485569606,car_0,0.08672216491191165
24.5,car_1,75.11883495680406,68.07035930723968,20.158791970869252,20.457791678472365,car_2,-0.17115238809752614,0.09153898284145545,-0.17115238809752614,0.09153898284145545,-0.17115238809751077,0,right,0,332.3384126826565,27.70041268265653,car_0,0.11117915457841576
24.6,car_1,73.78697298925236,69.67785326266686,20.119655215480968,20.477773501766194,car_2,-0.3913675538828596,0.1175742034099112,-0.3913675538828596,0.1175742034099112,-0.3913675538828443,0,right,0,334.3503782042046,29.712378204204626,car_0,0.19981823293829137
24.7,car_1,72.37931970604976,71.23068029395024,20.199374497010243,20.487543692235725,car_2,0.7971928152927412,0.2022998672245564,0.7971928152927412,0.2022998672245564,0.7971928152927532,0,right,0,336.3703156539056,31.73231565390565,car_0,0.09770190469532736
24.8,car_1,70.88390553434503,72.69978947251275,20.204321336255305,20.497232951873578,car_2,0.049468392450612714,0.10187411757730791,0.049468392450612714,0.10187411757730791,0.04946839245061341,0,right,0,338.39074778753115,33.752747787531185,car_0,0.09689259637854164
24.9,car_1,69.31526578171514,74.09462297309018,20.23106294946199,20.504683888272382,car_2,0.26741613206683257,0.10154372428673297,0.26741613206683257,0.10154372428673297,0.2674161320668489,0,right,0,340.41385408247737,35.77585408247738,car_0,0.0745093639880352
25.0,car_1,67.68406869733299,75.42275477489243,20.273808267883904,20.50316695204078,car_2,0.42745318421915524,0.07783207864707564,0.42745318421915524,0.07783207864707564,0.42745318421914646,0,right,0,342.44123490926575,37.80323490926577,car_0,-0.015169362316036938
25.1,car_1,65.98702292236048,76.67671917743995,20.337122143060103,20.49609745983126,car_2,0.633138751761979,-0.009709295870058199,0.633138751761979,-0.009709295870058199,0.6331387517619902,0,right,0,344.4749471235717,39.836947123571775,car_0,-0.07069492209525663
25.2,car_1,64.22687574391627,77.83311610167253,20.2975612552796,20.495006589168113,car_2,-0.39560887780502824,-0.07461841230124788,-0.39560887780502824,-0.07461841230124788,-0.3956088778050315,0,right,0,346.5047032490997,41.866703249099736,car_0,-0.010908706631450826
